"","x","rating","plan","state","type","ncqa","consumersat","prevention","treatment","instype","plantype"
"1243",2443,4,"Security Health Plan of Wisconsin, Inc","WI","HMO/POS/EPO","Yes",3,4,4,"Commercial","Other"
"1244",2537,4,"United HealthCare Services, Inc. (Wisconsin)","WI","PPO","Yes",3,3.5,3.5,"Commercial","United"
"1245",2634,4,"UnitedHealthcare Insurance Company (Wisconsin)","WI","PPO","Yes",3,3.5,3.5,"Commercial","United"
"1246",2729,4,"UnitedHealthcare of Wisconsin, Inc.","WI","HMO/POS","Yes",2,4,3.5,"Commercial","United"
"1247",2828,3.5,"Aetna Life Insurance Company (Wisconsin)","WI","PPO/EPO","Yes",2.5,3,3,"Commercial","Aetna"
"1248",9138,5,"Group Health Plan, Inc. CMS Contract: H2462","WI","HMO","Yes",4.5,5,4,"Medicare","Group Health"
"1249",10136,4.5,"Dean Health Plan, Inc. CMS Contract: H5264","WI","HMO","No",4.5,4,NA,"Medicare","Other"
"1250",11129,4.5,"Dean Health Plan, Inc. CMS Contract: H9096","WI","HMO/POS","No",4.5,4.5,4.5,"Medicare","Other"
"1251",12123,4.5,"Gundersen Health Plan, Inc. CMS Contract: H5262","WI","HMO","Yes",5,4.5,4,"Medicare","Other"
"1252",13115,4.5,"Medical Associates Clinic Health Plan of Wisconsin dba Medical Associates Health Plans CMS Contract: H5256","WI","HMO","Yes",5,3,NA,"Medicare","Other"
"1253",14107,4.5,"Security Health Plan of Wisconsin, Inc CMS Contract: H5211","WI","HMO/POS","Yes",4.5,4.5,3.5,"Medicare","Other"
"1254",15107,4,"Aetna Life Insurance Company (Wisconsin) CMS Contract: H5521","WI","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1255",16103,4,"Network Health Insurance Corporation (NHIC) CMS Contract: H5215","WI","PPO","Yes",3.5,3.5,4,"Medicare","Other"
"1256",17100,4,"Sierra Health and Life Insurance Company, Inc. (WI,MN) CMS Contract: H2001","WI","PPO","Yes",4,5,3.5,"Medicare","Other"
"1257",1893,3.5,"Humana Insurance Company (Illinois and Wisconsin) CMS Contract: H5216","WI","PPO","Yes",3.5,4,3,"Medicare","Humana"
"1258",1986,3.5,"Humana Wisconsin Health Organization Insurance Corporation (Wisconsin) CMS Contract: H6622","WI","HMO","Yes",3.5,3,3,"Medicare","Humana"
"1259",2077,3.5,"UnitedHealthcare Insurance Company (IN,IL,MI,MN,OH,WI) CMS Contract: H2228","WI","PPO","Yes",3,3.5,3,"Medicare","United"
"1260",2172,3.5,"UnitedHealthcare of Wisconsin, Inc CMS Contract: H5253","WI","HMO/POS","Yes",3.5,4,3,"Medicare","United"
"1261",2266,3,"Care Improvement Plus Wisconsin Insurance Company CMS Contract: H0294","WI","PPO","No",3,3.5,3.5,"Medicare","Care Improvement"
"1262",2354,3,"Managed Health Services Insurance Corp. † CMS Contract: H8189","WI","HMO","No",2.5,3,3,"Medicare","Other"
"1263",2444,2.5,"Molina Healthcare of Wisconsin † CMS Contract: H2879","WI","HMO","No",2.5,3,3,"Medicare","Molina"
"1264",9139,4,"Children's Community Health Plan","WI","HMO","Yes",4,3.5,3,"Medicaid","Other"
"1265",10137,4,"Security Health Plan of Wisconsin, Inc","WI","HMO","Yes",3.5,3.5,3.5,"Medicaid","Other"
"1266",11130,4,"UnitedHealthcare of Wisconsin, Inc. dba UnitedHealthcare Community Plan (WI) Special Project / Area: WI Medicaid / BadgerCare Plus","WI","HMO","Yes",3,3.5,3.5,"Medicaid","United"
"1267",12124,3.5,"Compcare Health Services Insurance Corporation dba Anthem Blue Cross and Blue Shield in Wisconsin","WI","HMO","Yes",3,3.5,2.5,"Medicaid","Anthem"
"1268",13116,3.5,"Managed Health Services Insurance Corp.","WI","HMO","Yes",4,2.5,3,"Medicaid","Other"
"1269",14108,3.5,"Molina Healthcare of Wisconsin","WI","HMO","Yes",3,3.5,3,"Medicaid","Molina"
"1270",9140,2.5,"United HealthCare Services, Inc. (Wyoming)","WY","PPO","Yes",2,1.5,2.5,"Commercial","United"
"1271",10138,2.5,"UnitedHealthcare Insurance Company (Wyoming)","WY","PPO","Yes",2,1.5,2.5,"Commercial","United"
"1272",11131,1.5,"American Postal Workers Union Health Plan","WY","PPO","No",4,0.5,1.5,"Commercial","Other"
"1273",9141,4,"Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) CMS Contract: H2001","WY","PPO","Yes",4,5,3.5,"Medicare","Other"
