"","state","abbreviation","v1","rating","plan","type","ncqa","consumersat","prevention","treatment","instype","plantype","year","pop_2016.x","pct_pop_age0-18_2016","pct_pop_age19-25_2016","pct_pop_age26-34_2016","pct_pop_age35-54_2016","pct_pop_age55-64_2016","pct_pop_age65_2016","pct_citizen_2016","pct_male_2016","pct_female_2016","pct_white_2016","pct_black_2016","pct_hispanic_2016","pct_asian_2016","pct_native_2016","pct_pacific_2016","pct_two_or_more_races_2016","pct_fpv<100_2016","pct_fpv100-199_2016","pct_fpv200-399_2016","pct_fpv>400_2016","med_house_income_2016","pct_unemployed_2016","avg_monthly_SNAP_2016","expend_per_cap_2016","forclosure_rate_2016","pct_change_monthly_umployment_2016","pct_change_monthly_SNAP_2016","economic_distress_rank_2016","pct_any_mental_illness_2016","pct_serious_mental_illness_2016","cancer_death_rate_2016","death_rate_2016","cvs_death_rate_2016","firearm_death_rate_2016","opioid_od_death_rate_2016","all_drug_od_death_rate_2016","flu_pna_death_2016","pct_smoke_2016","pct_reported_poor_health_2016","expansion_2017","total_medicaid_enroll_2017","expansion_group_enrolled_2017","expansion_group_newly_eligible_enrolled_2017","hosp_expense_inpatient_day_2016","hosp_rate_gov_hosp_2016","hosp_rate_nonprofit_hosp_2016","hosp_rate_forprofit_hosp_2016","hosp_rate_total_2016","pct_uninsured_2013","pct_uninsured_2016","pct_change_uninsured_2013_2016","herfindahl_hirschman_Index_2016","market_share_largest_insure_2016","no_insure_>5%_mark_share_2016","gross_margins_per_member_2016","total_pc_hpsa_2017","pop_hpsa_2017","pct_needs_met_2017","no_practitioners_needed_2017","pct_hdhp_2017","avg_fam_prem_employee_cont_2016","avg_fam_prem_employer_cont_2016","avg_fam_prem_total_2016","avg_sing_prem_employee_cont_2016","avg_sing_prem_employer_cont_2016","avg_sing_prem_total_2016","hc_exp_per_cap_2014","avg_bench_mktplace_prem","pct_pot_mkt_pop_enrol_2016","no_insur_provid_2016","insur_spend_per_cap_2014","pct_not_hav_pcp_2016","quality_rank_2016","quality_value_2016","no_pcp_2018","no_specialist_2018","no_total_md_2018","pop_2016.y","land_area","pop_density","pct_disability_2016","num_gov_beds_2016","num_non_profit_beds_2016","num_for_profit_beds_2016","num_total_beds_2016","no_pcp_per_pop","no_specialists_per_pop","no_total_md_pop","rx_opioid_deaths_16.x","pct_no_place_care_2014.x","doc_dens","insured_dens","pct_non_citizen_2016","rx_opioid_deaths_16.y","pct_no_place_care_2014.y","rx_opioid_deaths_16","pct_no_place_care_2014"
"302","Nevada","NV",1173,3,"Health Plan of Nevada, Inc.","HMO/POS","Yes",1,3,3,"Commercial","Other",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"303","Nevada","NV",1267,3,"Prominence Health Plan","HMO/POS","Yes",1.5,3,2.5,"Commercial","Other",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"304","Nevada","NV",1366,2.5,"Aetna Life Insurance Company (Nevada)","PPO","Yes",2.5,1.5,2.5,"Commercial","Aetna",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"305","Nevada","NV",1461,2.5,"Cigna Health and Life Insurance Company - Nevada","PPO","Yes",2,2,2.5,"Commercial","Cigna",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"306","Nevada","NV",1558,2.5,"Connecticut General Life Insurance Company - Nevada","PPO","Yes",2,2,2.5,"Commercial","Connecticut General",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"307","Nevada","NV",1652,2.5,"Sierra Health & Life","PPO","Yes",1,2,2,"Commercial","Other",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"308","Nevada","NV",1748,2.5,"United Healthcare Services, Inc (Nevada)","PPO","Yes",2,2,2,"Commercial","United",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"309","Nevada","NV",1843,2.5,"UnitedHealthcare Insurance Company (Nevada)","PPO","Yes",2,2,2,"Commercial","United",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"310","Nevada","NV",1941,2,"Rocky Mountain Hospital & Medical Services Inc. dba Anthem Blue Cross Blue Shield (Nevada) Special Project: Federal Employee Program","PPO","No (Scheduled)",2.5,2,1.5,"Commercial","Anthem",2016,2943200,25,9,13,25,13,16,92,50,50,0.52,0.09,0.27,0.08,NA,NA,0.03,10.21,19.67,36.2,33.92,55431,5.4,439782,4394,821,-14.8,1.2,19,17.9,4.1,157.3,762.6,205.9,16.8,13.3,21.7,18.1,16.5,20.9,1,597400,203900,203900,1895.32,66,138,319,524,27.1,15.3,-11.7,4272,58,3,29,90,1235504,51.23,205,48.8,5089,11044,16133,1235,4255,5490,6714,286,36,3,3417,30.8,35,-0.304,3035,3045,6080,2943200,109806,26.8036355026137,13.1,0.2,0.6,1.1,1.9,1.03119054090786,1.03458820331612,2.06577874422397,305,0.267,0.0553703804892265,0.847166821485165,8,305,0.267,305,0.267
"311","New Hampshire","NH",981,4.5,"Anthem Health Plans of New Hampshire, Inc. d/b/a/ Anthem Blue Cross and Blue Shield in New Hampshire","HMO/POS","Yes",4,4.5,4,"Commercial","Anthem",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"312","New Hampshire","NH",1080,4.5,"Harvard Pilgrim Health Care of New England (NH)","HMO/POS","Yes",3.5,4,4,"Commercial","Other",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"313","New Hampshire","NH",1175,4.5,"Martin's Point US Family Health Plan (NH, NY, PA, VT)","HMO","Yes",5,3.5,3.5,"Commercial","Other",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"314","New Hampshire","NH",1269,4.5,"Matthew Thornton Health Plan, Inc. dba Anthem Health Plan of NH, Inc.","HMO/POS","Yes",4,4.5,4,"Commercial","Anthem",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"315","New Hampshire","NH",1368,4,"Cigna Health and Life Insurance Company - New Hampshire","HMO/POS/PPO","Yes",4,4,3.5,"Commercial","Cigna",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"316","New Hampshire","NH",1463,4,"Connecticut General Life Insurance Company - New Hampshire","HMO/POS/PPO","Yes",4,4,3.5,"Commercial","Connecticut General",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"317","New Hampshire","NH",1560,3.5,"United HealthCare Services, Inc. (New Hampshire)","PPO","Yes",3,3,3,"Commercial","United",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"318","New Hampshire","NH",1654,3.5,"UnitedHealthcare Insurance Company (New Hampshire)","PPO","Yes",3,3,3,"Commercial","United",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"319","New Hampshire","NH",1750,3,"Aetna Life Insurance Company (NH/VT)","PPO","Yes",3,2.5,2,"Commercial","Aetna",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"320","New Hampshire","NH",1844,3,"Anthem Health Plans of New Hampshire, Inc. d/b/a/ Anthem Blue Cross and Blue Shield in New Hampshire Special Project: Federal Employee Program","PPO","No (Scheduled)",4.5,3,2.5,"Commercial","Anthem",2016,1318100,21,9,11,25,16,17,97,49,51,0.92,0.01,0.03,0.02,NA,NA,0.02,6.53,11.97,27.91,53.59,76260,2.8,98464,4371,2270,-11,-7.7,48,19,4.9,164.1,721.5,151.1,9.3,35.8,39,11.8,18,14.1,1,192100,53900,53700,2431.08,NA,412,78,490,15.7,9,-6.7,2581,39,4,25,32,117263,56.69,19,75.6,5148,13918,19066,1678,4959,6637,9589,262,50,5,4880,12.1,6,0.696,1976,2191,4167,1318100,8969,146.961757163563,12.8,NA,1.8,0.3,2.1,1.49912753205371,1.66224110462029,3.161368636674,423,0.116,0.46460028988739,4.18140260898651,3,423,0.116,423,0.116
"321","New Jersey","NJ",984,4,"Aetna Health Inc. (New Jersey)","HMO/POS","Yes",4,3,3,"Commercial","Aetna",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"322","New Jersey","NJ",1083,4,"Horizon Blue Cross Blue Shield of New Jersey, Inc.","HMO","Yes",4,3.5,3.5,"Commercial","Blue",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"323","New Jersey","NJ",1177,4,"Horizon Healthcare Services, Inc. /dba/ Horizon Blue Cross Blue Shield of New Jersey, Inc.","POS","Yes",4,3.5,3.5,"Commercial","Blue",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"324","New Jersey","NJ",1271,3.5,"Aetna Life Insurance Company (New Jersey)","PPO","Yes",2.5,3,3,"Commercial","Aetna",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"325","New Jersey","NJ",1370,3.5,"AmeriHealth Insurance Company of New Jersey","PPO","Yes",2.5,3,3,"Commercial","Other",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"326","New Jersey","NJ",1465,3.5,"Cigna Health and Life Insurance Company - New Jersey","PPO","Yes",3,3,3,"Commercial","Cigna",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"327","New Jersey","NJ",1561,3.5,"Connecticut General Life Insurance Company - New Jersey","PPO","Yes",3,3,3,"Commercial","Connecticut General",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"328","New Jersey","NJ",1655,3.5,"Horizon Healthcare Services, Inc. /dba/ Horizon Blue Cross Blue Shield of New Jersey, Inc.","PPO","Yes",2,3,3,"Commercial","Blue",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"329","New Jersey","NJ",1751,3.5,"Oxford Health Insurance Company, Inc. - New Jersey","PPO","Yes",2,3,3,"Commercial","Other",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"330","New Jersey","NJ",1845,3,"AmeriHealth HMO, Inc. - New Jersey","HMO/POS","Yes",2,2.5,2.5,"Commercial","Other",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"331","New Jersey","NJ",1943,3,"AmeriHealth Insurance Company of New Jersey","POS","Yes",2.5,3,2.5,"Commercial","Other",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
"332","New Jersey","NJ",2037,3,"Oxford Health Plans of New Jersey Special Project: NJ Commercial","HMO/POS","Yes",2,2.5,2.5,"Commercial","Other",2016,8851500,23,9,11,27,14,16,90,49,51,0.58,0.13,0.18,0.11,NA,NA,NA,9.53,14.97,24.67,50.83,68468,4.9,879987,6321,563,4.6,-4.6,6,15.3,3.5,149.7,668.5,164.7,5.5,16,23.2,10.7,14,17.5,1,1703200,562800,562800,2694.32,11,480,52,543,18.9,11,-8,4100,60,4,39,35,28823,54.9,13,40.7,5785,12457,18242,1745,4747,6492,8859,332,44,5,5081,17.7,9,0.571,14610,15459,30069,8851500,7419,1193.0853214719,10.4,0.1,2,0.2,2.3,1.65056770038976,1.74648364683952,3.39705134722928,981,0.159,4.05297209866559,44.5826930853215,10,981,0.159,981,0.159
